 Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
 jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  1.00000E-99  8.23273E-79  2.71317E-67  2.66585E-55  8.79947E-46  3.16283E-38
  3.15323E-32  1.83420E-27  1.12534E-23  1.16683E-20  2.97480E-18  2.51111E-16
  8.57971E-15  1.50074E-13  1.51826E-12  9.93555E-12  4.58972E-11  1.60312E-10
  4.46589E-10  1.03558E-09  2.06751E-09  3.65749E-09  5.84839E-09  8.59216E-09
  1.17700E-08  1.52155E-08  1.87465E-08  2.21895E-08  2.53935E-08  2.82342E-08
  3.06141E-08  3.24630E-08  3.37401E-08  3.44364E-08  3.45743E-08  3.42046E-08
  3.33990E-08  3.22410E-08  3.08169E-08  2.86297E-08  2.66209E-08  2.46946E-08
  2.28604E-08  2.11240E-08  1.94798E-08  1.79424E-08  1.65048E-08  1.51644E-08
  1.39180E-08  1.27614E-08  1.16905E-08  1.07006E-08  9.78692E-09  8.94489E-09
  8.16984E-09  7.45728E-09  6.80287E-09  6.20244E-09  5.65204E-09  5.14793E-09

 jn =   2
  1.00000E-99  4.82970E-82  7.83240E-67  5.09204E-55  1.56205E-45  5.27263E-38
  4.97672E-32  2.75568E-27  1.61419E-23  1.59996E-20  3.90124E-18  3.15201E-16
  1.03886E-14  1.75120E-13  1.71526E-12  1.09243E-11  4.93698E-11  1.69495E-10
  4.65965E-10  1.06969E-09  2.11967E-09  3.73201E-09  5.94854E-09  8.71687E-09
  1.19171E-08  1.53810E-08  1.89261E-08  2.23789E-08  2.55887E-08  2.84317E-08
  3.08110E-08  3.26572E-08  3.39298E-08  3.46203E-08  3.47515E-08  3.43747E-08
  3.35615E-08  3.23958E-08  3.09640E-08  2.87693E-08  2.67529E-08  2.48194E-08
  2.29782E-08  2.12350E-08  1.95784E-08  1.80330E-08  1.65876E-08  1.52399E-08
  1.39865E-08  1.28234E-08  1.17464E-08  1.07508E-08  9.83189E-09  8.98502E-09
  8.20554E-09  7.48893E-09  6.83083E-09  6.22706E-09  5.67365E-09  5.16683E-09

 jn =   3
  1.00000E-99  8.24318E-79  1.32124E-66  1.08123E-54  3.03359E-45  9.48783E-38
  8.38562E-32  4.38472E-27  2.43932E-23  2.30382E-20  5.36106E-18  4.13704E-16
  1.31130E-14  2.12229E-13  2.00320E-12  1.23534E-11  5.43439E-11  1.82547E-10
  4.93352E-10  1.11776E-09  2.19295E-09  3.83702E-09  6.08955E-09  8.89201E-09
  1.21234E-08  1.56123E-08  1.91769E-08  2.26428E-08  2.58601E-08  2.87057E-08
  3.10837E-08  3.29253E-08  3.41911E-08  3.48730E-08  3.49946E-08  3.46074E-08
  3.37834E-08  3.26069E-08  3.11642E-08  2.89589E-08  2.69323E-08  2.49888E-08
  2.31381E-08  2.13857E-08  1.97125E-08  1.81563E-08  1.67008E-08  1.53434E-08
  1.40809E-08  1.29094E-08  1.18244E-08  1.08215E-08  9.89581E-09  9.04268E-09
  8.25745E-09  7.53556E-09  6.87263E-09  6.26445E-09  5.70702E-09  5.19654E-09

 jn =   4
  1.00000E-99  3.72430E-81  3.97672E-66  2.61445E-54  6.61570E-45  1.88911E-37
  1.54136E-31  7.52212E-27  3.93990E-23  3.52433E-20  7.79589E-18  5.72904E-16
  1.74058E-14  2.69512E-13  2.44040E-12  1.44945E-11  6.17139E-11  2.01711E-10
  5.33260E-10  1.18741E-09  2.29863E-09  3.98879E-09  6.29280E-09  9.14480E-09
  1.24213E-08  1.59453E-08  1.95377E-08  2.30214E-08  2.62489E-08  2.90976E-08
  3.14730E-08  3.33074E-08  3.45627E-08  3.52317E-08  3.53388E-08  3.49360E-08
  3.40961E-08  3.29034E-08  3.14449E-08  2.92239E-08  2.71822E-08  2.52242E-08
  2.33596E-08  2.15940E-08  1.98971E-08  1.83259E-08  1.68559E-08  1.54850E-08
  1.42099E-08  1.30266E-08  1.19308E-08  1.09178E-08  9.98290E-09  9.12131E-09
  8.32834E-09  7.59939E-09  6.93004E-09  6.31601E-09  5.75328E-09  5.23799E-09

 jn =   5
  1.61095E-99  8.35428E-79  1.12534E-65  7.35596E-54  1.66349E-44  4.28461E-37
  3.17867E-31  1.42606E-26  6.94611E-23  5.82950E-20  1.21751E-17  8.47951E-16
  2.45830E-14  3.62783E-13  3.13735E-12  1.78504E-11  7.31077E-11  2.31009E-10
  5.93697E-10  1.29204E-09  2.45657E-09  4.21556E-09  6.59497E-09  9.52031E-09
  1.28626E-08  1.64393E-08  2.00730E-08  2.35814E-08  2.68237E-08  2.96761E-08
  3.20469E-08  3.38696E-08  3.51084E-08  3.57575E-08  3.58423E-08  3.54158E-08
